Item;Código de item;Nome do produto;Descrição química;Grau de Etoxilação;Grupo de Família;Família de Produtos;Peso Molecular;Data inicial do estudo;Tipo de estudo;Ensaios físico-químicos;ensaio_normalizado;categoria_ensaio;is_quantitativo;Método;Especificação;spec_tipo;spec_min;spec_max;0 dia_valor;0 dia_menor_que;1 sem_valor;1 sem_menor_que;2 sem_valor;2 sem_menor_que;1m_valor;1m_menor_que;2m_valor;2m_menor_que;3m_valor;3m_menor_que;4m_valor;4m_menor_que;5m_valor;5m_menor_que;6m_valor;6m_menor_que;9m_valor;9m_menor_que;12m_valor;12m_menor_que;18m_valor;18m_menor_que;24m_valor;24m_menor_que;30m_valor;30m_menor_que;36m_valor;36m_menor_que
14;15E;Alkomol E com BHT;Alcool estearilico 10PO;10PO;Ethoxylates and Propoxylates;Propoxylated natural alcohol;850;2022-07-18;Acelerado;Cor Pt-Co, temperatura ambiente;Cor Pt-Co;Cor;True;MA-881;Máx. 80;MAXIMO;;80.0;8.0;False;;False;;False;;False;;False;11.1;False;;False;;False;9.6;False;12.4;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Cor, 460 nm, 20 mm, %T;Cor (Outro);Cor;True;MA-1151;82 - 100;RANGE;82.0;100.0;83.36;False;;False;;False;96.98;False;;False;99.53;False;;False;;False;85.115;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Material em suspensão, Admensional;Material em Suspensao;Organoleptico;False;MA-222;Substancialmente Livre;DESCRITIVA;;;LIVRE;False;;False;;False;LIVRE;False;;False;LIVRE;False;;False;;False;LIVRE;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;166,0 - 175,0;RANGE;166.0;175.0;169.5;False;;False;;False;166.39;False;;False;171.01;False;;False;;False;169.46;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Alcoois Graxos Livres Totais, %;Acidos Graxos;Composicao;True;MA-617_P;0,0 - 20,0;RANGE;0.0;20.0;12.37;False;;False;;False;11.7;False;;False;11.81;False;;False;;False;12.14;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Acidez, índice de, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;0,0 - 0,5;RANGE;0.0;0.5;0.26;False;;False;;False;0.14;False;;False;0.24;False;;False;;False;0.23;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Óxido de etileno residual, ppm;Oxido de Etileno Residual;Contaminante;True;MA-706;0 - 1;RANGE;0.0;1.0;1.0;True;;False;;False;1.0;True;;False;1.0;True;;False;;False;1.0;True;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Dioxana, ppm;Dioxana;Contaminante;True;MA-716;0 - 10,0;RANGE;0.0;10.0;1.0;True;;False;;False;1.0;True;;False;1.0;True;;False;;False;1.0;True;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;"pH 1% p/p, IPA/água 1;1 v/v, 25ºC";pH;Fisico-Quimico;True;MA-737;6,6 - 7,4;RANGE;6.6;7.4;6.69;False;;False;;False;6.66;False;;False;6.7;False;;False;;False;6.72;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;pH,1% p/p Sol.Iso/água 10:6/25ºC;pH;Fisico-Quimico;True;MA-737;6,0 - 8,0;RANGE;6.0;8.0;7.1;False;;False;;False;6.34;False;;False;7.12;False;;False;;False;7.15;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Aparência, 25ºC;Aparencia;Organoleptico;False;MA-742;Líquido, Límpido a turvo;DESCRITIVA;;;LIQUIDO;False;;False;;False;LIQUIDO;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Limpidez, 25ºC;Limpidez;Organoleptico;False;MA-747;Límpido;DESCRITIVA;;;PASSA;False;;False;;False;PASSA;False;;False;PASSA;False;;False;;False;PASSA;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Glicóis, teor, %p;Glicois;Composicao;True;MA-752;0,0 - 1,3;RANGE;0.0;1.3;0.31;False;;False;;False;0.62;False;;False;0.54;False;;False;;False;0.93;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Ponto de névoa, 20% p/p, EBDEG 25% p/p, ºC;Ponto de Nevoa;Fisico-Quimico;True;MA-778;48,0 - 54,0;RANGE;48.0;54.0;51.29;False;;False;;False;51.2;False;;False;52.1;False;;False;;False;48.52;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-875;0,00 - 0,30;RANGE;0.0;0.3;0.06;False;;False;;False;0.06;False;;False;0.06;False;;False;;False;0.06;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Cor APHA 40 ºC;Cor APHA;Cor;True;MA-881;0 - 50;RANGE;0.0;50.0;0.3;False;;False;;False;0.0;True;;False;3.0;False;;False;;False;2.05;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Acelerado;Cor Gardner, 25°C;Cor Gardner;Cor;True;MA-881;0,00 - 0,90;RANGE;0.0;0.9;0.1;False;;False;;False;0.0;False;;False;0.2;False;;False;;False;0.0;False;;False;;False;;False;;False;;False;;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Cor, 460 nm, 20 mm, %T;Cor (Outro);Cor;True;MA-1151;82 - 100;RANGE;82.0;100.0;83.36;False;;False;;False;;False;;False;99.6;False;;False;;False;83.134;False;99.244;False;95.18;False;96.76;False;100.0;False;;False;101.84;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Material em suspensão, Admensional;Material em Suspensao;Organoleptico;False;MA-222;Substancialmente Livre;DESCRITIVA;;;LIVRE;False;;False;;False;;False;;False;LIVRE;False;;False;;False;LIVRE;False;LIVRE;False;LIVRE;False;LIVRE;False;LIVRE;False;;False;LIVRE;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;166,0 - 175,0;RANGE;166.0;175.0;169.5;False;;False;;False;;False;;False;170.36;False;;False;;False;175.0;False;169.38;False;173.76;False;170.84;False;172.16;False;;False;172.86;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Alcoois Graxos Livres Totais, %;Acidos Graxos;Composicao;True;MA-617_P;0,0 - 20,0;RANGE;0.0;20.0;12.37;False;;False;;False;;False;;False;11.77;False;;False;;False;12.28;False;12.08;False;14.8;False;12.5;False;11.9;False;;False;12.86;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Acidez, índice de, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;0,0 - 0,5;RANGE;0.0;0.5;0.26;False;;False;;False;;False;;False;0.22;False;;False;;False;0.27;False;0.21;False;0.23;False;0.22;False;0.23;False;;False;0.24;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Óxido de etileno residual, ppm;Oxido de Etileno Residual;Contaminante;True;MA-706;0 - 1;RANGE;0.0;1.0;1.0;True;;False;;False;;False;;False;1.0;True;;False;;False;1.0;True;1.0;True;1.0;True;1.0;True;1.0;True;;False;1.0;True
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Dioxana, ppm;Dioxana;Contaminante;True;MA-716;0 - 10,0;RANGE;0.0;10.0;1.0;True;;False;;False;;False;;False;1.0;True;;False;;False;1.0;True;1.0;True;1.0;True;1.0;True;1.0;True;;False;1.0;True
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;"pH 1% p/p, IPA/água 1;1 v/v, 25ºC";pH;Fisico-Quimico;True;MA-737;6,6 - 7,4;RANGE;6.6;7.4;6.69;False;;False;;False;;False;;False;6.66;False;;False;;False;6.76;False;7.52;False;6.85;False;6.72;False;7.16;False;;False;7.1;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;pH,1% p/p Sol.Iso/água 10:6/25ºC;pH;Fisico-Quimico;True;MA-737;6,0 - 8,0;RANGE;6.0;8.0;7.1;False;;False;;False;;False;;False;7.08;False;;False;;False;7.14;False;7.45;False;7.24;False;7.11;False;6.67;False;;False;6.55;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Aparência, 25ºC;Aparencia;Organoleptico;False;MA-742;Líquido, Límpido a turvo;DESCRITIVA;;;LIQUIDO;False;;False;;False;;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;;False;LIQUIDO;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Limpidez, 25ºC;Limpidez;Organoleptico;False;MA-747;Límpido;DESCRITIVA;;;PASSA;False;;False;;False;;False;;False;PASSA;False;;False;;False;PASSA;False;LIMPIDO;False;PASSA;False;PASSA;False;PASSA;False;;False;LIMPIDO;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Glicóis, teor, %p;Glicois;Composicao;True;MA-752;0,0 - 1,3;RANGE;0.0;1.3;0.31;False;;False;;False;;False;;False;0.46;False;;False;;False;0.8;False;0.91;False;0.73;False;0.58;False;0.31;False;;False;0.6;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Ponto de névoa, 20% p/p, EBDEG 25% p/p, ºC;Ponto de Nevoa;Fisico-Quimico;True;MA-778;48,0 - 54,0;RANGE;48.0;54.0;51.29;False;;False;;False;;False;;False;52.3;False;;False;;False;50.62;False;50.4;False;51.2;False;50.2;False;50.86;False;;False;51.32;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-875;0,00 - 0,30;RANGE;0.0;0.3;0.06;False;;False;;False;;False;;False;0.05;False;;False;;False;0.07;False;0.07;False;0.08;False;0.06;False;0.07;False;;False;0.08;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Cor APHA 40 ºC;Cor APHA;Cor;True;MA-881;0 - 50;RANGE;0.0;50.0;0.3;False;;False;;False;;False;;False;42.9;False;;False;;False;2.55;False;2.0;False;1.2;False;3.0;False;2.8;False;;False;21.9;False
15;N10;Alkonat L 30;Alcool laurilico 3EO;3EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;318;2018-05-07;Longa duração;Cor Gardner, 25°C;Cor Gardner;Cor;True;MA-881;0,00 - 0,90;RANGE;0.0;0.9;0.1;False;;False;;False;;False;;False;0.4;False;;False;;False;0.0;False;0.0;False;0.0;False;0.1;False;0.0;False;;False;0.1;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;Material em suspensão, Admensional;Material em Suspensao;Organoleptico;False;MA-222;Substancialmente Livre;DESCRITIVA;;;LIVRE;False;;False;;False;LIVRE;False;;False;LIVRE;False;;False;;False;LIVRE;False;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;109,0 - 116,0 ;RANGE;109.0;116.0;113.14;False;;False;;False;133.48;False;;False;110.23;False;;False;;False;111.96;False;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;Acidez, índice de, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;0,0 - 0,2;RANGE;0.0;0.2;0.06;False;;False;;False;0.05;False;;False;0.08;False;;False;;False;0.1;False;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;Óxido de etileno residual, ppm;Oxido de Etileno Residual;Contaminante;True;MA-706;0 - 1;RANGE;0.0;1.0;1.0;True;;False;;False;1.0;True;;False;1.0;True;;False;;False;1.0;True;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;pH 10% p/p, aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;6,00 - 8,00;RANGE;6.0;8.0;6.91;False;;False;;False;7.38;False;;False;7.35;False;;False;;False;7.16;False;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;pH 5% p/p, aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;6,0 - 8,0;RANGE;6.0;8.0;7.61;False;;False;;False;7.53;False;;False;7.24;False;;False;;False;7.33;False;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;pH 1% p/p, aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;5,0 - 8,0;RANGE;5.0;8.0;6.74;False;;False;;False;7.6;False;;False;7.24;False;;False;;False;7.04;False;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;Glicóis, teor, %p;Glicois;Composicao;True;MA-752;0,0 - 3,0;RANGE;0.0;3.0;2.11;False;;False;;False;2.26;False;;False;2.54;False;;False;;False;1.5;False;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;Ponto de névoa, 1% p/p, aquoso, ºC;Ponto de Nevoa;Fisico-Quimico;True;MA-778;52,0 - 59,0;RANGE;52.0;59.0;54.52;False;;False;;False;53.86;False;;False;54.01;False;;False;;False;53.86;False;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-875;Monitoramento;SEM_SPEC;;;0.09;False;;False;;False;0.18;False;;False;0.07;False;;False;;False;0.1;False;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;Cor Pt-Co,  50°C ;Cor Pt-Co;Cor;True;MA-841;0 - 50;RANGE;0.0;50.0;2.0;False;;False;;False;2.0;False;;False;13.0;False;;False;;False;13.0;False;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;Cor APHA 40 ºC;Cor APHA;Cor;True;MA-841;Monitoramento;SEM_SPEC;;;2.0;False;;False;;False;2.0;False;;False;13.0;False;;False;;False;13.0;False;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Acelerado;Cor Pt-Co,  60°C ;Cor Pt-Co;Cor;True;MA-841;0 - 50;RANGE;0.0;50.0;2.0;False;;False;;False;2.0;False;;False;13.0;False;;False;;False;10.0;False;;False;;False;;False;;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;Material em suspensão, Admensional;Material em Suspensao;Organoleptico;False;MA-222;Substancialmente Livre;DESCRITIVA;;;LIVRE;False;;False;;False;;False;;False;LIVRE;False;;False;;False;LIVRE;False;LIVRE;False;LIVRE;False;;False;LIVRE;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;109,0 - 116,0 ;RANGE;109.0;116.0;113.14;False;;False;;False;;False;;False;110.21;False;;False;;False;111.71;False;115.24;False;115.5;False;;False;118.37;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;Acidez, índice de, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;0,0 - 0,2;RANGE;0.0;0.2;0.06;False;;False;;False;;False;;False;0.08;False;;False;;False;0.09;False;0.0919;False;0.12;False;;False;0.18;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;Óxido de etileno residual, ppm;Oxido de Etileno Residual;Contaminante;True;MA-706;0 - 1;RANGE;0.0;1.0;1.0;True;;False;;False;;False;;False;1.0;True;;False;;False;1.0;True;1.0;True;1.0;True;;False;1.0;True;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;pH 10% p/p, aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;6,00 - 8,00;RANGE;6.0;8.0;6.91;False;;False;;False;;False;;False;7.24;False;;False;;False;7.29;False;6.44;False;6.15;False;;False;6.1;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;pH 5% p/p, aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;6,0 - 8,0;RANGE;6.0;8.0;7.61;False;;False;;False;;False;;False;7.43;False;;False;;False;7.06;False;6.93;False;6.65;False;;False;6.4;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;pH 1% p/p, aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;5,0 - 8,0;RANGE;5.0;8.0;6.74;False;;False;;False;;False;;False;7.55;False;;False;;False;7.06;False;6.4;False;6.12;False;;False;6.1;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;Glicóis, teor, %p;Glicois;Composicao;True;MA-752;0,0 - 3,0;RANGE;0.0;3.0;2.11;False;;False;;False;;False;;False;2.24;False;;False;;False;1.59;False;2.51;False;1.27;False;;False;1.71;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;Ponto de névoa, 1% p/p, aquoso, ºC;Ponto de Nevoa;Fisico-Quimico;True;MA-778;52,0 - 59,0;RANGE;52.0;59.0;54.52;False;;False;;False;;False;;False;54.01;False;;False;;False;54.06;False;53.96;False;54.26;False;;False;54.07;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-875;Monitoramento;SEM_SPEC;;;0.09;False;;False;;False;;False;;False;0.07;False;;False;;False;0.1;False;0.09;False;0.1;False;;False;0.1;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;Cor Pt-Co,  50°C ;Cor Pt-Co;Cor;True;MA-841;0 - 50;RANGE;0.0;50.0;2.0;False;;False;;False;;False;;False;13.0;False;;False;;False;10.0;False;15.0;False;23.55;False;;False;23.2;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;Cor APHA 40 ºC;Cor APHA;Cor;True;MA-841;Monitoramento;SEM_SPEC;;;2.0;False;;False;;False;;False;;False;13.0;False;;False;;False;17.0;False;15.0;False;22.3;False;;False;20.1;False;;False;;False
16;G54;Alkonat L 70;Alcool laurilico 7EO;7EO;Ethoxylates and Propoxylates;Ethoxylated natural alcohol;494;2019-05-13;Longa duração;Cor Pt-Co,  60°C ;Cor Pt-Co;Cor;True;MA-841;0 - 50;RANGE;0.0;50.0;2.0;False;;False;;False;;False;;False;13.0;False;;False;;False;12.0;False;13.0;False;20.3;False;;False;22.1;False;;False;;False
17;E83;ALKONAT C1618 50/50;Alcool ceto-estearilico;Não descrito;Alcohols and Their Derivatives;Natural fatty alcohol;256;2013-04-09;Acelerado;Teor de Água;Teor de Agua;Fisico-Quimico;True;MA - 875;Máx. 0,10;MAXIMO;;0.1;0.15;False;0.281;False;0.35;False;0.43;False;0.55;False;0.94;False;1.09;False;0.37;False;0.12;False;;False;;False;;False;;False;;False;;False
17;E83;ALKONAT C1618 50/50;Alcool ceto-estearilico;Não descrito;Alcohols and Their Derivatives;Natural fatty alcohol;256;2013-04-09;Acelerado;Índice de iodo I2/100g;Indice de Iodo;Composicao;True;MA - 1130;Máx. 1,0;MAXIMO;;1.0;0.07;False;0.07;False;0.09;False;0.09;False;0.09;False;0.07;False;0.07;False;0.16;False;0.05;False;;False;;False;;False;;False;;False;;False
